M,-0.20882972,0.4846825,0.5813716,-0.6250146,1.898158,-0.56367046,-1.47857,2.4938476,-0.737571,0.7499672,-0.56652355,-0.49552798,0.370408,0.15004852,-1.0054498,-0.04912688,0.06444361,0.4468008,1.0821497,0.5304272,1.1370355,-1.706664,-0.9519374,0.29547584,0.8649958,-0.7266693,0.24799493,0.0021144312,-0.17035106,-1.6915381,-1.979132,-0.84460604
N,-0.033592056,1.9782052,-2.522321,0.7860323,0.12629376,-2.2712314,0.45912778,-0.7414178,-0.44482,0.015050509,-0.09690133,-0.35077637,1.1374615,-0.7536816,0.5524904,0.020610387,-0.61276674,-1.7708834,-0.64706737,0.13576245,-1.1318744,-1.5289917,0.5252383,-0.16924518,0.4844082,0.37022448,1.3984904,-0.23074444,-0.21891454,0.9803343,-0.13438421,1.903655
P,0.53880376,0.3696006,0.18473646,0.61367935,0.005827009,-1.449207,-1.4123453,-0.4867782,0.50997025,-1.2794663,0.48574474,1.9938273,-0.5476215,0.26379123,-1.0468189,0.04839366,-0.816504,-0.7279611,0.10581217,0.95750004,0.7578077,-1.265901,0.8545593,-0.16698812,-0.122347176,-0.72666514,1.193139,-0.16333623,-1.2451731,-1.1704324,-0.7265636,-0.38857156
Q,1.5450596,-0.72028834,0.7970857,1.4069576,0.22767985,0.4156952,-1.4686952,0.6006281,-0.08078549,1.3962951,-0.7029481,-0.76198834,-0.89110607,-0.6999739,0.6186917,-0.18251511,1.130349,-0.18684308,-1.2784086,0.7636302,-2.3532064,0.90248805,-1.3198123,0.5227773,-0.90608114,-0.14562634,-0.46470153,0.24188465,-1.5256221,-0.020789169,-0.5117084,0.7203701
R,0.059163783,1.1491637,-0.093522206,-0.53267723,0.6592802,0.6248576,-1.154446,-0.37989554,2.5398705,0.1303749,-0.5586389,0.59489626,-0.45764586,-1.0455681,-0.22080433,1.0932541,1.443323,0.08401454,0.66944575,0.03426153,-0.85993034,-2.1540744,2.0192535,0.805729,0.5695278,-0.18420522,-0.44519922,-0.7316322,0.6643061,0.18406688,-0.59426415,-0.6554176
S,0.181989,-1.8522452,0.7672606,0.24085295,-0.028753052,-0.3692643,-1.5299673,-0.79871637,-0.13728417,-0.31429082,1.3371587,-0.5173587,0.7879505,0.9345793,1.1986684,0.39357406,0.65224075,-0.39962482,0.34384125,0.5042805,-0.6306782,0.3427013,0.5288359,1.4566386,0.60107267,0.1454375,-1.6958447,-0.38044807,1.226131,-0.09503729,1.0501393,0.43824372
T,0.7917591,1.0210482,0.4384443,0.33760303,0.76791584,-0.79798657,0.9658764,1.3358219,-1.8649569,-0.89118165,-0.6671896,0.59547114,-0.70024633,0.9721717,0.73448896,-1.4427216,0.3311945,-0.012806873,-0.19856665,0.94411266,0.122897364,0.3727331,0.72684026,1.4338917,1.0741798,-0.8876966,-0.4547327,-1.6082642,0.70024824,1.0274743,-0.2312084,0.14761297
V,0.087147675,-0.9528911,-0.42351782,0.26805204,-1.3900281,-0.7542009,-0.55985904,1.1046587,0.099919125,-1.1171525,-0.35570097,-1.2525978,-1.0639948,-0.94486636,0.12373392,-0.7673044,1.6821898,1.9502192,0.7131766,-0.8932757,0.26110265,1.2055594,0.05357008,-0.5506628,1.2598665,1.751846,0.6626838,-1.2663287,1.009341,0.20097919,0.4534298,2.1353817
W,-1.3521608,-1.6954819,0.36503053,-1.3241134,1.7201252,0.35413852,-0.6954848,-1.993032,1.1611068,0.6066859,1.1074464,1.3837638,-0.18562867,0.17040418,-0.80221754,-1.2567995,0.2527674,0.27161968,-0.61684567,0.4286969,0.050342456,-0.77174014,0.8315783,1.0142953,0.5704166,0.3191912,-0.039067034,0.76038027,-1.8588345,-0.69655246,-0.58156013,-1.2097778
Y,0.024262778,0.20958513,0.3184571,0.65581477,-0.30330172,-2.7305725,0.6022812,0.43036434,-0.48196825,0.7070383,-0.24454834,1.8570791,0.7394147,-1.656693,1.0717769,-1.5531884,0.05020262,-2.4525363,-0.81175256,1.2010846,0.12615074,-0.3164631,-0.68918693,-0.49993968,-0.64046085,0.82993627,0.7152729,-0.2864087,1.412481,0.57615894,0.524087,-0.3188749
e,0.009197774,-0.767798,-0.61531776,-0.58851695,0.12144285,-0.97203356,-1.1984859,1.2910391,0.36729357,-2.0780246,0.720831,-0.42529374,-0.33079913,2.1016865,-0.31672695,-1.6550605,0.5242712,1.0385382,-0.5649258,-0.5693201,-0.97450936,-0.958698,-0.68656397,-0.040669695,-0.98305553,-0.09987115,-0.29543507,-1.3054752,0.5060794,0.9063372,0.053508487,-1.4403622
